offering_id,faculty_full,link_fragment
ACB1100_PENINSULA_ESP-EC_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=949f721ac97c20e571b165a49b8cfc20834a36366aadeae03d2f03b95cdd6de2d0ebc01c96b5ad9556339fd7176e16df&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1100_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c269d182d7220ed84887a9fb7c4ac887a29255aa0e92b06de6c6094e383c27e9d963597e43da547894c0c5e570eab7ba&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1200_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4ca56790dd81d9e3160856d80d302c639d9f08ddae94b2218a92534f243404d85e1e53612513728688567623bac526b3&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2020_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=11b71a1b0c98899cf2066e04ff22a1266f5eb55d8a6f1cdc96d47d4888186811f166dfe2ec332273ba1a0c0db85edc9c&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2491_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5a1ae578bc8c402d752571725bcce4074e7342aa0b9962ce9ed4b92e1a033726cc1515a188082ecd7ae3307dadf70d78&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ESP-EC_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=914dd41285781e21ae0d0e1a78a0359d77118a7eff74aa81e3337d66a81d4878389630e490f33a32d649ff72b3246b01&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea9406ff0bf2a31ba186eac7c611e526107fdd8058de2496a7966b39191b63eaaab900f488d882c08a1afda3041c3dc6&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b7f1398ad85e137949f9f9f206acf8ac531a5757464e0af2c26bcaa798158593a208baaf6d0fa93d8508478f8ff8d963&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9466a631880c28b78da37000d805a01f7ed1ba32e63237ba47725294d97035551f2806b510015da1d6343df5024480e7&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=57c03efd6f04de94197dae73d3c650a769505b74f8cc5f89d1a687d07c32d13a43f375f30d4595a16c0d5ffad4b57f16&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2400_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=71a31098c273136bb0878504adcc53fbcc975fa9710cda103c5290dbac91ad7f2682711f5b01e2e5075e636a76a1c541&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3100_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f220419a03db4773c3dffc72d7e932fc479c9f3b197bc0c6a5cee78b5a18a4d1efefad9228150070182cf26749558cde&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3200_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=78f150106cf78145a3f20183d5e3e7d086d079addd31212fa35216ab10380763abbd3752b6dd6b4fcc25a16895522a6b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3600_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=784a19cb39900070bbcab13fcf55ed4913fa88aee405709792dc071c3abe7a72c44906f25ab438903ba7b184e9bdbb2a&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC5903_CLAYTON_EVENING_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6bb35518d2ab3e65cadb801d2a3821c81751af40e648e713f64e95ea2d5326b2f209aa9467dc2f1aeeea3c620ea4b5dc&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC5903_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=575ff58a82d0109f338cbee7d341b70b01506932554d0d8b5d8bedc8151c6f2362647e54cee43b490345d2a562d6b280&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CAULFIELD_ESP-EC_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eb6e03f86d016fff7f79cc58a8cb9a7a206d757d39ae5a8ab78366b06c0c8d28e0efe0f638558239ea631339e483abc6&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=58ce6e1f694e04b3a8584ea568de33db13a216a20bcf331f55f708e02af39b2d516bd94a500866c55a88625c4ec3e341&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e441be2e0dbb2c64e01e615a5d49cdec2fec348502532721dc954394ca33cad1d34427a8285f4b981a112a08b6e48285&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bb301a94134f7ac545ca095818e893a04dca94ced8548e9465b0a841597e6d6c515b8c66377602ada81c2e4b796d79f2&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2112adf8b9975c00e65db9cf6cf7e71b99056f160388cb1c38546d669f6095821937b579bd7fa6d9f00cef88a9ba84c5&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ce35c276eb739d24c85fabfef11371e82a3cf512530c5275b9794c3bf177337ab1ab847001727dc345c0731d9f4f366&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=747ca3e171691388fd853941841acaea574aa9c5b56694d970c9546e5d91ec99ac677350d5fa7531818fb2d6ab08a256&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=61469309cb227185c4708d54dd240bce05bd7bade45dd03d96d2c8f3051c7498a390b645fef3bcb266e489b57e0ecfe3&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c6b56a0a7f0a31fe0fbeae629c4b4ca46a1e32b856fac1739ce464b9d5b4c09b41c054fe5292a9ef032b69df1324f315&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9ebf758b68897ddc8d5eca34411273f06225e369a5e886b51c98f074e948e8d344f9bfe8c90ff50d964b7f1ddd72984f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4bf137611c2b50c9f333c7ee84ed2c7b00184c26b24adbcebb52cbc37228ed863e31eaadccf992832e45df82e2d4fd03&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3100_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=af2d762fa4ef3294220c49f3ee056a84b2f866883491aafd2b5f9f855e2db41dcaae688f36e301d0a730e5ea69cf0fbc&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3100_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics",
ACF3200_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7231bb24f948e43e4fdeda31d9fef54d0cc4959a2e3891449acd0ecf15b9c8c57e92de03ec5985d0ea405b5d4f2ac4a5&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3200_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=02cbfef6c6495933184c285f7b3b1d38acf78a2caa041e1bbe0ecc2aedce3ce3a8e6311e8d20843e57265e9439b075a2&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3600_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8cbf11fd0a4279586f079ba96de419015e48890022330068518795737b1fe490a71e416535296585d772ae80ff0382db&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3600_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dd23cb7c65b7005199cc814a2c936bccd553b00842d27fa709a0ebd1aeb52f5aab0fe86308125bd51514c4be42978043&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3900_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=214e26b36773990ed839c7b3357d126ada7df60655844b810f9092de5dc76d29a41de5ec77889b328883d3d31412c653&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5080_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7f3fa000c9b4c2647f859c477239d5d515b136e096b0f82f4e5ced1ed2254a9db8fae38393f2bacce9708fed769e8423&ReportType=2&regl=en-US&IsReportLandscape=False"
