offering_id,faculty_full,link_fragment
ACB1020_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=162eb710877374ae5a223f8531c1796af346632fba1c69bf2109d643d501634ee9292e20252b17e1fc49daa2b1446776&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1120_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=16e0501e67008d436199e054b3cb28925b8716d6394880ed0dafec0fef864e6ae26004ee5bbca4b04bfa09460ba1cdfe&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2120_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9d252d098b920ebb836868f8e8781ba75b9fe8527330f5f5a800d507a8d7058dfc1098a03b4fc48d457eb9a0f1b7d676&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2220_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea993bae22de047aaade0aa26db0cdd620666c1256a14b383f6ff1bc6c2f5636d951ee3250eef213209af4ecc62a3468&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=79f3a22df93e326770f1631da958fcd19bcf7ee6853fcd38bac95d0c11449371da25395e6635288dabce5577f1b3836d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=de86bcf3c0286057b858aedec543d735e6cadf495c179a57e11eb39e50470a8fe0ef991a14d43039063fcb016b4f5d10&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e71068da78f8daccfeea788e1a7cd69fe48bc5acbc0eb74ff67ba5d93578d848598d347366ad1426ae7eb715c45e0ab9&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c5ee2fe26def308de1cc57e6d7d96c111f4ed4aa06bd665d3e8a495dcae1bea720c2493bf2577d4d4f7c8384c592780d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2400_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=499adf1bf6e846fa0cbc549709017b5d827ac65d1491dcca6da42265809c2b96256c22e0b66cde823ba935dc8583373e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c780ad8f12656d09be1cc41e03e9f04cb53c8d93e6fb2702ba3b81a07b24c104316b2cbcb91b4dcc2496298907da5d9&ReportType=2&regl=en-US&IsReportLandscape=False"
