offering_id,faculty_full,link_fragment
ACB1100_PENINSULA_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=115b5a8d6e5c3d6c1e70e416d8295ae226f326614f2b3a33c9a08de9ee85898dd23e5f32f3ec237eb30d1eb81947669c&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1200_PENINSULA_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c87deb79cbcb7e93fe1527df5170f021a23d1510ca50ab3c525e21ae15570a6819b97c2e36ca7a598849a12441326b50&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2020_BERWICK_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=38362f8585d55b9f27b141fc94eec9a9065e726a6aef3768a07dd18696d452d626101eafb15901d401f63b55e64fcc03&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2491_BERWICK_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=20b466dbc7baa13e30e6a3ba5a3fcb89b0c9cef386bc3221d2b8689ab60a403de418a3b18a814a98d61f55e67321834a&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5f3a669b69c92b8d3a39c79063673493ca32454168061616785272d2953ef93bf6a5e1b4166d23c616ed05784e66d175&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ESP-EC_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2f68de43d2ca415b8050ac699ee75b8722e3ede491421448896ce542f2e32cbf29397f5ee176795aa981783e3a372b7a&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=79158b86f81ea744c866be3dbcddd59a436f11689788d4a8ee76a147488174581e85dbf2bcc2700a929cd3dee413bda7&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=185bc0c6206e103b82219a7ffb594f41c2e027bec376599eed52582c2fd61a158128927df8c3319359be08b427443ffc&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_MALAYSIA_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=12363a44a1cab864a049db5e4702a46a0f2aac40121a611522069f0804ad6b55f04a5e63befb133f38899a6297ae7985&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a424c34c0be37e2eab4e557405426d5ea002af3f3f0d3b5807cc0e61f2b22bf16fba5133ecfe1bcabd172f6159bac37e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_MALAYSIA_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a82acac2ebb56e465c8374e1dc029269da71878bbd2fa93d01c69e0d99b076e24c1e9dd927a52d57b7380d0fa6d26029&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2400_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8056f1c0a11b4267d76b07a80446389daa38d07fc42949a14c576837245e4b0aba6c46e1871d75943c6f62c1882eaa3f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3100_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e12d9dc8691b75297787fa47fec5c04555ade509500fd50f9028facabfc78d8dc56f92bb31c3199be868fa70a8f54742&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3200_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3ee3e0d7b912b071d0b2076366606fc59cec6a0e4e15a212c8bc4a85882f614af9299c12482d413afe9d1414ec3ab527&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3600_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b11956602b01cfe6d693936ac27c78f7174729ce1f0e975543cc762ce25d05e024ef285864bed52fd188634db69888ee&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC5903_CLAYTON_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d67e2e77e0fd065cc11897a3c227f16a0e33d0800d360f2077c7513a61a30e70f1c150d4207ad3ce70c1147490609863&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC5903_CLAYTON_EVENING_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8e0bb77803214d504c967cb41d686617375c505e829699f75e4babf98851f2937fe29fc3e1518ad26249543bacbdb3c9&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CAULFIELD_DAY_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=45e7f829747ef1f4cd5cbde8b4c6796fc65dbd8a623128cfc43c070471005a9c3ab1980918af16edbe630025e10a7dc6&ReportType=2&regl=en-US&IsReportLandscape=False"
