offering_id,faculty_full,link_fragment
ACB1100_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a0f185d1be3081e05b9c19c7cdb5bd0d475af96587bd944ab2aa264f540ebef25fe7f3b36d30648c207f686d5fc3d476&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1200_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6683ac0f8ae3b54a9713692c528f29f12aee24a0390f4112d5f297af11d34ae5445ef4e1862ee13903c5e0b4fc7263e1&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2020_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e9d5806c66db0b19184153c397a73454d8c50164274ec9322f01ab020b0dc88ed00cdbd0e6d97dacda90c6babbbddbb8&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2491_PENINSULA_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b5ae9f7c7c543922b3ebd0d1891e1a5557ed827241dfe902bd782d3863a0d8755e655c06c9b6d04136a913afe35f61f2&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ESP-EC_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f4eeaad3e1666581f62492f91eb980b28353074883a9ce384d14bf5192760622de559ade8ea75850c8f1e7fd15dc1c96&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6b513af69de092ce3d95b3c342995d85197b8f6ed07b0c4b71864aac95b6bc2e912b8ddd70e944471efcbb454c29adcd&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=660caac76b4c158431bde1a1df8330ecb4d8e030ec37671cb95ebca26d324d8a0e382fb53f07e231ca473a642398b09c&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a6449de647ecbb31ea9197242a23f85031a2d8dec80552835050b9e3ca04152579ae72c360fa061793f559d9302a57a5&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48bf5096e36b76881f2cdc4c4c5714027b3763d04d0b6d255ecdac9a5e356163119824eeaa697328e5bd330f8c615e9c&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2400_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=50719e4137eb25302ac84d3dad81b01cd23206476138780b94a171f408939a944ae4d4d94e5b7d56aff69bbdf922a50a&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3100_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=211928e0197a68caebdcbf09d61429cb9e819a28a2aaf642d77e79ea46f158503cdf8f46148adaeac3c71f8f43c2afb9&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3200_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cb9b9af4bf22d3cd2119ebf91da53da249ec0757e130abe027b7b2c7d6336294c2bd2f978a6b49f0ecf6ed5b86ccc83c&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3600_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9db972211b13b1b3225fe953a89c53a65afe755f8cdea317d9320004afd3d30ea23b5ed0585a03a98f84ad039822ce5b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC5903_CLAYTON_EVENING_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e9857ed3861c9da528f731cfe3c78b99284f8b0f9d790ebacd59c0abf1bec8bbf9dc1031284a84ce5389a44976280d3e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC5903_CLAYTON_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e42f7191093cbf726ec364f5525f3217db6f1f69f8687fe85dd8e57f6edabe8f7bc50a0b1944300150d7abadf93bc1be&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fe36038d8a906cab154603bd602217e805d0e4b35f744c1d0fd161b3c88f1321c07ff6bda42985babbe8e2727487afba&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a90c297d9ab00aa4b86f1518cd0e89d3211228b1f8ffcc4a0286137498037456f6d07f5e0911304b1655d360063f1532&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9dee4bb56cf52be4150dee33e8b8cd3531ef9b02aeceb444bdba15e41cbd8b35dde55a22715e9370ba3fa778181216ce&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d20609ff7b40428d575cc921bad32a280b29bd7d09d24884bda89fcc44aecfa70d5635888f251638b027547cb84fe29d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0c98614780c5c2ae780d1a3b5ecb678fcfb412376c2f09adaef82d089805a82a11c2dab95798376c7dbb3095538fe646&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1eaf8c4316feba82dfcd51d18fbf4fcc7035650f264c41aa93de9c7efc005e93bd8553ca116229fd699319a12ec15541&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c5ddd2c90a5f7234adf236113ad5cb1c3f661a8f42d4418ddd58dd9b4ee52c843bb8acfada1b1eb37fa52d9ef70e144f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9dbf5f2843d72f5b509bfcdeecc3ad3d44399d64dcf0f4477aa48c960d90eb8177f38892be92fa4311a2927d718e46ef&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=73c4a5bfd460d71b2a11277f87536b8e5c69b990eadb3ce4f10c81386a6a797518473757cc8bb255d6583ce2c52241e8&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=134a4ad80c29a5f8eaec2815ecc1ddfec99be153510eaddf97475cde6b838eff5583f3501e31489d7829845f8e0b4ec0&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3100_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c01ccd4f65663ad43baa51a8e51abaac71e9b1d2e523f1de950b95e5dab428437aabdeae38d14b5abf84e782a3bdc777&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3100_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=944abb6f20a8195367ffa93403dfef99a2eecdfd5192d03eaf7ca06822279960f254db4f02def066088f41fdee44903e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3200_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d80b2871fa11339cca6e4ad683e2144bf4043bff7f06a1506e1282e03a84a1b1e3fd170d26e77e5fd6aa18b1bf005c18&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3200_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4263b9caa29226bfee70dac059027a11a0646022e5b7567737c2f990443c188d7f8d6795d2369bad8212051e141e96bc&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3600_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a784b2c9f60e44488a688a08b61023c2cbdaf73d591ef6ed46b4fc1bfac4215304877dde5cf82d5ea7c106d34ea037a5&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3600_CITY_ON-CAMPUS_ON_TRI-A-29,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cce180de458e9e1e988cc691536971066ae966fae2a8a4a4a53c056b06b2e771d0833e2b13496504de9bffd55390ee96&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3900_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b09610c4fe896a414f61616633aeaad8a9e252096005b8b0a40a45a5a20e690b90c145068f39cd46b4444de4a5e39c5d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5080_CAULFIELD_ON-CAMPUS_ON_S1-01,"Faculty of Business & Economics","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=939e70447e4fef61823c93e4c880a940d5242733aefd84516af38f0fcf9279177e5de49d26bd87e333bc04cec8cd1954&ReportType=2&regl=en-US&IsReportLandscape=False"
