offering_id,faculty_full,link_fragment
ACF1100_CAULFIELD_ON-CAMPUS_ON_NOV12,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6375495c393effd8661a7eca8a54bb7f8432724f7ba1a4a7272bdb643091c644ef7e49006fcb00edcd4a36bb686126ff&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CITY_ON-CAMPUS_ON_TRI-C-29,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fbc96997034d75d4a07dbe9fdaeb9611b5aa5ba44b9e60f6af7f597dc5c21c338a90efcb98b9d804ca3e97e021246d07&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CAULFIELD_ON-CAMPUS_ON_NOV12,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=059e8dce8f6729aa7b6c3a2e469c4d7dc3b006e127eebc122ab19654ad26d300340e2076a7b5fc01328e0c18c4505772&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CITY_ON-CAMPUS_ON_TRI-C-29,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=21de892d5c2460e5791a81f5cd4ba3355b39c2e410651387ad2327fe9e3dccd06c4b581ad03e1eaa060b3de342c70136&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CAULFIELD_ON-CAMPUS_ON_NOV12,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=61c0a8c110fa0e45ac0342343a3b8ac7d780413471b53d47e25aca15871211db646815f64be18236e123e2e3ec21669f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CITY_ON-CAMPUS_ON_TRI-C-29,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4cf379dd164031370bb7476ec63cd6c158ce88b825dcb84756ebdfc4929d7d3a609b517c3114e1b061d581fe055f9eba&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CAULFIELD_ON-CAMPUS_ON_NOV12,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b398fa1a4e0372313494f89d0ecf2c09707a60e090d15f7344a0983f4042721a92d592fc929c82ec7e4b701811eb6b98&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CITY_ON-CAMPUS_ON_TRI-C-29,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eb8c28e4fe922a944872749793d80cdf4654fe912a3a724dfa7771ff5ccc41b4df8f6b3242c503cd147026269a1ed7ae&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CAULFIELD_ON-CAMPUS_ON_NOV12,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69d6e8e0a75d80983a67db1fc0094fc6d306eba0cb4bbe73ed7486b1328bb6bc70e72a8f90ce57e1e0e875f34f79422b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CITY_ON-CAMPUS_ON_TRI-C-29,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=72e1c1dd94ee09b8dc3953ef21f4205ff336ef9cf1a483f447624f5b233150cffef9e7d0822808ec6c7c592a2ff72b7b&ReportType=2&regl=en-US&IsReportLandscape=False"
