offering_id,faculty_full,link_fragment
ACB1020_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=836bc68ee4317a58e950cdd05c2543553ab19758648c9b022ce53179a1a2e7af5e2010ea98fcf233cf447361d57befdb&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1120_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=87c1d5d7c2191f4dfd0af204c96acd8f1f6e7c72daa51bc627c2eced1a8e5074750efd87b83fb08d01af72c7963d7af8&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2120_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8469172f7ac289bee1057a70981bb9956a6f64ed7bc76f965c49083f37839aa0df8a876f4808da8955e95f312c681d58&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2220_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=21bff37612cc6df9afd2004e87b71d3548dd8ec341b826484b86c553a7f13558bafa309fad98016db494611ba99465cb&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=445cea4bdd1f8c741468821c0cbf9e5aaf52ebb8c655ee34d97caf2a9f59eaa87914b4635d4cc1325c1e39044748fa5a&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b35f0d41f296664de2ac67e60391c0fe303d4889ef4a28c48b51dc93ff3181f24deb21cb55d173ab5f4c21db59b87230&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2affb97c6edc65c2fbc1d053ce57a6335217db9add5ced5d9a7dcdb44dde37e63265c7b02bf563d3ad05719af44f9393&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6720a1c5d61267246790e58e21ee42db0b9920171af366d9868893f1687571a0ef4969c59ed2a476aca9422cfea8402b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2400_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c08fb38726368cc824b466dd4becccac5f17ac97e696ab878ee3a1d8e07c41b0949cce60a35f6227eada7f165f36fc7f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6bd071f5e318ffa4cf86a04beb78f8bdafa370cf3014309ee7f365cb19da7e1966f3ceb2457a2dd15684e355484b5803&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3200_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53ef6c2dbcb7d23698da85df78dd03d3f318471b245469dbdeeeaf20fb7a018f363fd5a828e7f0db20bee5ec983eacd8&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3600_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2284f1a371fcdc8a9b7298f6cb64761a27dcad66fc737a91c929be23efd3ed62d6bf0825cae80eb735a9673a531d9c8e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f501e4e9d7698258d9c9f78ddc3f1a612027d8230e23952aeeb7ab11f79b12caa2195d793e60cd59493e36474084b015&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=93dc08bda2fb11b87dcfc9fa3e7be62065349b2ae7a9080d8e9b850a813e10f036e923d61a5f12600b20ccdc51018a43&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7db3f1d3d5b37550a2e57f1ed97fce2a5cf7abcbf12e256dbd8d6b41f70c1ee720040384582bd10ad5e68434db6605ea&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fd66004e94f9afaf8f332f876bdf6446d36152313ee999e6ef0e1d3d3e6aa0c55c19045b38dc4b23d49e5837fddebb7b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2aee7e52e0cc8f59c016c8bdd28c62dd40c6e75a78a17731809a5f4ff663b800a57827d5ba44c34a6ef45f78b05a4331&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3100_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53a9be6ceecba5400b381f122d5b25896def42f3af3a0dcecd158e07679d4471ce0d101668921a2326d826f8fc9d8f9e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3200_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e4acbd4b5f12a5e683baa44a14c34c76338661ae93b793212db3222bc76b93f1692ca1d2c1e9f4f84192cc81917650ba&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3600_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=702a5419aeacc283fd110e1b5dae9eb486182f49a910620cc0179c1bea01ef3f8dfdcd2def145e122816000847e1e7a5&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5000_CAULFIELD_EVENING_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ba7f6615c5597d4c830a818495a1833b8fa1b4fc323a7bea9a6e1a2f202cfcc2d7c592386881ab66412f6be8a9566b3e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5000_CAULFIELD_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=630744932f4e7f6fa69137145308bfdf0c9049fbfba986f592b2f385c14595f71b30ee343dc8deae663c1f3a8e1f4d23&ReportType=2&regl=en-US&IsReportLandscape=False"
