offering_id,faculty_full,link_fragment
ACB2420_PENINSULA_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=22aa9e73cdfa92a85a945b3a8171c3508ab52b14709f6ff59deccbfbd71c59f4d5440444594e4831c0c5192e4333036f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB3120_PENINSULA_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eead9d107634c316d09926508add022674ec250893c9fdc00a3d505546c8ab9184fc7b4c5a35967694821a0424b2b3a6&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB3220_PENINSULA_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fd28d69fdbb35ad48632116feb621dd937fbfb475a4e2bf56a7bb9ece24b28123f1eaa54193a5c70996b323af2dae86b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB3620_PENINSULA_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=52cfdd245ca9741b23d07cad5fcf7d234f61984330d05eed69900a41084bf685b587258aa5d8aee7c56ee1f9e08cfb0f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=edcaa3c4792928de13793b86003f2a466e4d19c68717ee43305442c8a93c19a38bbe49709cdbecab59f0d933c8a6e959&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=92f3db4a298ebfbcb394d64da6e98088f9c9fa1924589518c5d2e3114a6d78509d093760f34a9434e277e9bc0702e6ea&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2100_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ad2829eb43ada3714b06c0220276f22b7c2dfcdd4c721f55a01f7d3aed4e42bc84a2a1ed539a99ba9468d0a20c0f19e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2200_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b51f1150a352489509e3f7dc6f5bf21598eda8152b94fad19c66d0ce3eaa75fa06de3c5378facaf673eebace629b620b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC2400_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=35fffeec00b5293e1c167d7e79b0fa35fa8f2f9f4e4fe5fe0e22bfb7b4f2e24e6379240eb9a382ed35d8f5f5a9cce581&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3100_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b6dfc4c9c08e6bf3fc2ead46bd1d87f5a5d89b6f9114ec76674ba5a6602f3b8cc9cc5c1788861287018b4303ccbec645&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3200_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=04e5c59261ec2e4ea4e746114fc3f58e9e10e2cea25de6460eea501f7b9b554dc4f7f024c4fa2e67005671e321a9b4ce&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC3600_CLAYTON_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=635f7942f401c6e7477358cab42320e3bd3d9b4047f9a1539d083f732fc809d6aba9f337d1a9a7319b2dcf44c348bfff&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1100_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=199e718a8cd35ff7ad444de096712c5e74a913c157fa25497e328771dbf377c9c966813a2d8c9f634d7c1ffdea19f44d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF1200_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=83f0d63ee74ccd13c84c65c57da7cca65d09de42c03f32066392155fbfb6ec33159080343b5e29038141876b0fec4b23&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2100_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b5a3bebe60ad2ae66ef171ad4d8e47385fb109da7a61ea831f51fbe90b4f8ce7a26b5dd1bd726dd405784389ea6a609b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2200_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c2dd59210394e802301f32101cffddfbbe3971719bf6491445170590beca6b51e4bb8d914f2e20fd4449ca341be1577d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF2400_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6d9c0d2d414e6baab8c6b905838512eb8a98456a02b1dc99f5c6e3f58c8374f5e1a570b34e2b3559bc68cea4de449532&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3100_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=944a67c71f77ffb7dd880241960b5728d2f08302211d816aaae158951a93dce70d1808a4aed590460d3de5b04117011d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3200_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c1e56cabd8f01316453f2ba9eb81c69f01caff9b4a635a8221f4f50f3639662c60380dd98b13d9a45aaa9bd56c43b2fd&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF3600_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=00da2d899664cfbbdcb24807a0418529204122c9335fcbb7ed9ee713849494e3dc8d9c462c118bb04d14f1356719e9f8&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5000_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=80b384305d863f3fd72e6bb9a71981efccf662b608e3484cd2479399c3ca725c55552d87d0c49ba0a91758bded6f2b92&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5080_CAULFIELD_EVENING_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=96ea8731fce79b2b55f597350fb9757476afaac3d2129ad65eaf198ae63df0cc607dc346f1b95ef928968ecb0c65ee09&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5080_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a3db6179611eeb64d9c6155d76f6dded339969112eb77dbb7159d3c2ad3f2582e5b81e202fe9b0ec7752e5a59a108a87&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5100_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d95a423bba4e4b0c145ee1e16ad8423b0445c632e056e33f397a20d8d29e2715ede115e8fcd92e385e9134fa351058de&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5120_CAULFIELD_EVENING_ON_S2-01,"(Faculty of Business & Economics)",
ACF5120_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3971e445c71b0f10ff2a8a9491750f9acb36084d590a8d0b310478b9e6bcf31177c8ee308c34f119ff71e776b1fedfbe&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5130_CAULFIELD_EVENING_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=138af75687ad186998577fd47d91eb0fa4488535fbc65805504aec9adbd4fa5b79739cc09515951f7e59e0ff2afd184b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5130_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=78aff195659795566037c66c91d932b9dada57e079c463e16dd190a4dea9c632995c5f805bdc441d804bccbd7b8aa16f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5150_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d3027a522c6ecc252c0a4d4d11c8b986a96e7394418657fdd306df392d796a08cb0bbcee196e1a102a81b9b9d13e3b74&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5320_CAULFIELD_ON-CAMPUS_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e2ae0190c62a8145d81ba33a84b078bd4d9fb6e409afb92cb5ea096c8c97ba8e39b21b64ddeb9c0279c9388ecee9802a&ReportType=2&regl=en-US&IsReportLandscape=False"
ACF5330_CAULFIELD_EVENING_ON_S2-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=72afc2b7ebb5ba6c42d456585b13a4ae01b4b25706fc665025e5117059b2597414f44be4955b9225c81dc60d1add206c&ReportType=2&regl=en-US&IsReportLandscape=False"
