offering_id,faculty_full,link_fragment
ACB1020_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=832aaa5752f22d02df8f69d12abae1e32e0eb61640ae972def081a6bbd24b66ceb7dbeaf5621f6a2dfddc54e19db168d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1120_PENINSULA_FLEXIBLE_COMPOSITE_S1-FF,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a4e772eff3d8e2c9d18ca8bd17fd34c8cab2e0282d8d1fc35a60c4617b075dc8ef7ba0af32086d956d374b728e7ac5b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB1120_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=923a4d361b2020df0ff131cfaaf935682bee28f91d38d83b07279ed603a18692c7499d5a8b039ba8f81a1f91e830ee80&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2120_PENINSULA_FLEXIBLE_COMPOSITE_S1-FF,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8034f133e54cafe0444bb454be5f02894cfff1091b943f9a5b3b19e24714a06b43946e0df7b56cf8d8919b944cfc0e1e&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2120_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=08989236e020ba9b9e76bbe856a87997ff719fa4c84a737f8d88b6fefebd2b1e3e24e8fa8490c09d6e27ab68f9a728eb&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2220_PENINSULA_FLEXIBLE_COMPOSITE_S1-FF,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=36ea811713f572b2c49fb34d9dc7f2c132b2a0027be0c57495e7f8a8573e4e3163b6d778491c871e241438248eeed59b&ReportType=2&regl=en-US&IsReportLandscape=False"
ACB2220_PENINSULA_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5516724db748c09d8f58286219b6384f7c767aa89941e4a227647b7783f38f56bca762a7206d3b5d0cd94aa8db44af1d&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_FLEXIBLE_COMPOSITE_S1-FF,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=26af8b26a1f9e52d09551d88f066fa3e7b068b2de3a0b2012e56baadb9d0f5e4e36b368141dfbba58592dd2bd08d823f&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1100_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=21369da48b54943de947dc10037680a2cc5d6ee57a52ff2dd17348cbffc23431b9ab848c58d5ab943bf2db551ec8c290&ReportType=2&regl=en-US&IsReportLandscape=False"
ACC1200_CLAYTON_ON-CAMPUS_ON_S1-01,"(Faculty of Business & Economics)","https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=be27918e1ce153d3ca79466c04de78f2240fa282a93dcd9dfe7285dd151d4b4e1d4965ed625c51ba8aa0e50d1e804d20&ReportType=2&regl=en-US&IsReportLandscape=False"
