FIT1008_CLAYTON_ON-CAMPUS_ON_NOV12,(Faculty of Information Technology),https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a0262cae5226fa21dec8fd0bdc2e9ae2072b1701c4d05fef9f6412fafc855a501e299094b54158b61792385c8a7b28de&ReportType=2&regl=en-US&IsReportLandscape=False
FIT1045_CLAYTON_ON-CAMPUS_ON_NOV12,(Faculty of Information Technology),https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=509f790e402065da3bd95875c1dfa4337e5144048f0c1a1f4e55e3dd14527d8bf4f93e51e50233e132587ce5a5bed0aa&ReportType=2&regl=en-US&IsReportLandscape=False
FIT1045_MALAYSIA_ON-CAMPUS_ON_OCT-MY-01,(Faculty of Information Technology),https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=daadbd617b8261d4f220111b275d1bfa4d4eae50956bebd951b183402e64b23f9996111fbbfbe91f191871147e004ceb&ReportType=2&regl=en-US&IsReportLandscape=False
FIT5057_CLAYTON_ON-CAMPUS_ON_SSB-01,(Faculty of Information Technology),https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d0db3964749e71867ab28b9ef8e072d7abe61df1212aad70a89029985b7122dfda31a94bf35e7ad306961eafd6f8b5d2&ReportType=2&regl=en-US&IsReportLandscape=False
