FIT1045_MALAYSIA_ON-CAMPUS_ON_OCT-MY-01,Faculty of Information Technology,https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3abd3278dd36955ac561d71b9ada3a673af92871ec4efb8ca89009f506363a05d01b97eac50c441884d893f3ada1589c&ReportType=2&regl=en-US&IsReportLandscape=False
FIT5057_CAULFIELD_ON-CAMPUS_ON_SSB-01,Faculty of Information Technology,https://monash.bluera.com/monash/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cf39efe7aa58d19a32899f3e4238e99a9836377863f078d64123968d32dec4875cb98275555583dbdaec619ff5155ea3&ReportType=2&regl=en-US&IsReportLandscape=False
